1011128,1482,5919,42,755,609,82,0.103,0.284,0.267,0.351,0.37,0.339,86,-12.9,22.6
1001649,1468,5619,54,778,402,254,0.096,0.317,0.281,0.343,0.378,0.328,106,15.8,22.6
1001176,917,4026,119,600,704,19,0.181,0.299,0.307,0.38,0.487,0.394,119,-1.2,22.5
1011783,871,3784,11,601,317,34,0.085,0.291,0.282,0.326,0.367,0.321,118,0.7,22.5
942,1212,4813,100,633,445,78,0.132,0.324,0.276,0.352,0.408,0.341,103,-0.4,22.5
457,2153,8649,253,986,1110,53,0.159,0.286,0.265,0.346,0.423,0.339,104,-13.1,22.4
1002622,2200,9368,34,1184,1135,387,0.08,0.276,0.256,0.289,0.335,0.298,73,13.8,22.4
1011933,1387,5742,9,746,290,293,0.063,0.299,0.271,0.365,0.333,0.345,111,-5.4,22.4
1011517,1762,6217,11,579,594,177,0.062,0.27,0.253,0.34,0.316,0.321,88,1.1,22.4
1887,1095,4303,211,601,576,44,0.234,0.269,0.254,0.361,0.487,0.367,126,-1.6,22.3
1307,1345,5413,93,648,542,85,0.138,0.31,0.273,0.341,0.412,0.33,98,21.5,22.3
1001638,1462,5927,310,797,965,6,0.24,0.287,0.254,0.359,0.494,0.371,123,-9,22.3
1001600,1610,6668,94,937,545,207,0.12,0.3,0.273,0.328,0.393,0.323,97,9.1,22.3
719,1259,5091,167,644,616,36,0.178,0.305,0.264,0.336,0.442,0.337,106,2,22.3
1012551,1628,6951,22,839,696,155,0.072,0.302,0.289,0.339,0.361,0.333,97,-1,22.3
1014355,963,4211,15,743,502,15,0.11,0.292,0.274,0.31,0.384,0.316,116,0.3,22.2
1001429,1366,4837,139,601,507,64,0.163,0.28,0.253,0.355,0.416,0.349,121,-4.1,22.2
1010814,861,3053,58,473,368,87,0.154,0.326,0.295,0.38,0.45,0.387,130,15.1,22.1
131,2007,7782,214,870,1071,54,0.158,0.311,0.285,0.347,0.443,0.343,107,-5.7,22.1
1014157,1175,5140,49,834,672,203,0.126,0.306,0.272,0.332,0.397,0.342,110,0.6,22.1
1013142,1480,6177,46,834,435,226,0.09,0.291,0.278,0.335,0.368,0.321,101,7.1,22.1
1009271,1276,4979,7,485,461,167,0.073,0.284,0.256,0.334,0.329,0.326,97,5.9,22.1
1008422,1170,4760,24,664,397,58,0.103,0.329,0.312,0.386,0.414,0.375,112,-3.2,22.1
1005917,1194,4691,19,554,495,208,0.083,0.296,0.269,0.34,0.352,0.339,106,12.8,22
204,1083,4224,137,579,555,30,0.19,0.301,0.274,0.364,0.464,0.359,115,-4.6,22
1001696,1331,5717,50,656,449,72,0.088,0.29,0.273,0.328,0.361,0.315,88,-11.5,21.9
1009314,1541,5545,70,660,575,174,0.108,0.321,0.289,0.349,0.396,0.334,109,3.2,21.9
1003209,1237,5134,74,714,667,130,0.124,0.284,0.26,0.287,0.384,0.308,96,-5.1,21.9
1012291,1191,4927,52,661,561,138,0.117,0.299,0.297,0.359,0.415,0.362,112,-5.3,21.8
129,1693,6484,91,676,626,96,0.102,0.286,0.26,0.323,0.362,0.307,84,-9.9,21.8
1322,1374,6205,115,853,580,196,0.133,0.32,0.297,0.36,0.43,0.347,107,9.6,21.8
1000160,1195,4332,55,442,342,63,0.1,0.289,0.254,0.31,0.354,0.296,87,2.9,21.7
6387,1001,3941,28,534,265,299,0.094,0.342,0.271,0.335,0.364,0.312,92,53.4,21.7
561,975,3929,171,531,560,48,0.221,0.292,0.269,0.345,0.49,0.357,111,-9.4,21.6
1014441,1280,5076,26,617,625,151,0.099,0.297,0.269,0.339,0.369,0.341,96,-15,21.6
1008892,1510,5816,97,539,640,64,0.114,0.246,0.238,0.29,0.352,0.302,78,10.7,21.6
1001461,1437,6314,25,886,900,289,0.078,0.316,0.303,0.364,0.381,0.36,104,-3,21.5
1007296,1346,5025,93,625,467,139,0.128,0.28,0.247,0.344,0.375,0.326,103,9.7,21.5
1012485,766,3412,32,662,533,292,0.142,0.364,0.339,0.408,0.48,0.416,130,26.4,21.5
1010009,1288,4835,64,548,470,60,0.108,0.297,0.267,0.351,0.375,0.327,112,1.1,21.4
1013912,1293,4271,134,447,534,22,0.161,0.252,0.249,0.324,0.41,0.326,98,-6.9,21.4
1008944,772,3210,49,440,497,41,0.147,0.309,0.286,0.341,0.433,0.362,115,-19.5,21.4
1012416,1439,4989,187,625,702,13,0.188,0.301,0.27,0.37,0.458,0.364,118,0.2,21.4
1003501,1702,6344,153,746,763,154,0.144,0.281,0.267,0.356,0.411,0.343,113,6.7,21.3
1005773,1081,4252,59,478,614,72,0.145,0,0.295,0.331,0.44,0.364,126,-11.5,21.3
5015,1092,4509,127,569,473,244,0.161,0.317,0.248,0.329,0.409,0.325,102,29.1,21.3
1008823,992,3226,14,276,363,44,0.086,0.308,0.291,0.367,0.378,0.363,118,-13.5,21.3
1008340,1065,4202,63,548,430,183,0.121,0.323,0.299,0.345,0.42,0.343,111,12.5,21.3
1013088,1619,6872,64,936,581,147,0.111,0.315,0.309,0.364,0.42,0.368,108,3.5,21.3
1007008,1260,4640,20,474,513,123,0.086,0.29,0.271,0.318,0.357,0.326,100,-5.6,21.3
1006355,1779,7488,18,1062,552,131,0.082,0.318,0.303,0.378,0.385,0.362,103,-18.1,21.3
1004248,1500,6317,6,732,451,195,0.062,0.277,0.264,0.329,0.326,0.319,91,0.1,21.2
1011949,1406,5267,132,662,636,18,0.151,0.297,0.272,0.369,0.423,0.353,118,-4.2,21.2
1009740,1491,4742,51,517,549,35,0.115,0.294,0.273,0.36,0.388,0.352,100,8,21.2
10155,336,1490,62,258,196,86,0.23,0.366,0.314,0.404,0.544,0.405,163,22.3,21.1
1003033,1205,5010,160,568,683,7,0.17,0.288,0.28,0.38,0.45,0.366,125,-6.8,21.1
1012059,1286,4503,77,415,476,18,0.128,0.31,0.283,0.338,0.412,0.333,104,-3.3,21.1
1009007,1124,4611,27,514,514,202,0.102,0.297,0.278,0.34,0.38,0.349,111,6.8,21
1001937,2008,7696,138,936,775,329,0.12,0.292,0.275,0.333,0.395,0.33,103,16.3,21
1003399,1821,8133,16,1318,736,518,0.054,0.309,0.301,0.347,0.355,0.339,98,31.7,21
634,1447,5848,215,759,909,53,0.189,0.3,0.297,0.366,0.486,0.366,117,-4.4,21
1012048,1298,5770,2,779,344,273,0.048,0,0.268,0.352,0.317,0.33,102,8.6,21
1580,1244,5284,35,700,402,337,0.087,0.326,0.277,0.349,0.364,0.32,95,57.2,20.9
1012599,903,3512,16,479,253,216,0.074,0.3,0.269,0.377,0.343,0.356,117,14.3,20.9
1012766,724,3244,14,607,229,120,0.1,0.324,0.299,0.379,0.4,0.368,134,2.4,20.9
1573,1183,4782,213,619,731,11,0.225,0.308,0.273,0.376,0.498,0.374,132,-20.6,20.9
1002948,951,4384,43,813,407,58,0.122,0.307,0.288,0.323,0.41,0.335,118,-1,20.8
1013621,973,3511,98,345,427,20,0.152,0.277,0.254,0.339,0.405,0.333,116,-1.2,20.8
1006275,764,2893,99,366,443,28,0.182,0.288,0.293,0.383,0.475,0.389,127,4.8,20.8
4191,937,3889,62,470,354,30,0.108,0.303,0.278,0.35,0.386,0.328,102,2,20.7
716,1723,6996,79,996,543,465,0.107,0.294,0.283,0.359,0.39,0.336,94,26.7,20.7
1006588,1306,5041,147,643,579,143,0.166,0.274,0.25,0.33,0.416,0.332,106,-4.1,20.7
1001422,1252,4928,2,457,348,136,0.04,0.268,0.255,0.347,0.295,0.322,95,-8.9,20.7
1004473,1574,5197,200,656,666,47,0.189,0.263,0.265,0.356,0.454,0.362,127,-3.9,20.6
1008696,530,2543,11,555,448,25,0.101,0.35,0.346,0.354,0.446,0.363,138,6.7,20.6
1005871,1318,5370,27,591,593,173,0.096,0.29,0.278,0.341,0.374,0.346,109,-5,20.6
1001935,998,3320,96,372,358,26,0.163,0.306,0.264,0.387,0.427,0.369,128,-0.8,20.6
5631,966,3897,157,573,559,162,0.201,0.352,0.293,0.35,0.493,0.361,126,18.3,20.6
1009587,1113,3947,125,455,544,10,0.179,0.314,0.295,0.373,0.474,0.378,130,-7,20.6
6104,1151,4814,135,597,551,59,0.161,0.291,0.273,0.329,0.434,0.332,101,6.8,20.6
1000596,866,3835,16,580,255,143,0.068,0,0.291,0.379,0.359,0.36,117,-4.1,20.6
1012260,882,3255,102,402,383,18,0.157,0.27,0.264,0.335,0.421,0.341,111,-3.6,20.5
1002345,1362,5112,159,594,682,90,0.168,0.328,0.274,0.328,0.442,0.341,116,-1.9,20.5
1004612,936,3479,179,434,549,3,0.227,0.275,0.26,0.368,0.486,0.374,133,1.2,20.4
2154,1178,5018,311,695,963,12,0.274,0.324,0.271,0.361,0.545,0.378,130,-38.9,20.4
1003430,1233,5109,17,678,413,261,0.076,0,0.284,0.346,0.36,0.343,118,14.3,20.4
1010846,1010,3074,66,393,329,68,0.135,0.295,0.271,0.381,0.406,0.361,128,4,20.4
1012979,1403,5486,268,681,782,50,0.223,0.251,0.225,0.324,0.448,0.343,114,-9.2,20.4
1006939,1935,7429,442,901,1210,85,0.242,0.252,0.236,0.302,0.478,0.343,113,-1.5,20.4
1010052,1626,6247,41,736,490,385,0.081,0.274,0.242,0.309,0.324,0.291,79,28.5,20.4
1000179,1667,6220,31,780,427,156,0.074,0.323,0.307,0.345,0.381,0.327,106,3.8,20.4
1007579,1459,6007,38,612,793,113,0.101,0.306,0.284,0.333,0.384,0.344,109,-19.4,20.3
1717,1278,5258,222,737,754,95,0.214,0.313,0.266,0.36,0.481,0.363,121,14.4,20.3
623,1511,6007,123,697,739,42,0.141,0.306,0.284,0.339,0.426,0.334,94,-4.6,20.3
1013694,1254,5292,21,623,421,172,0.083,0.295,0.272,0.307,0.355,0.317,91,-6.8,20.3
1013033,1348,4871,71,496,435,167,0.11,0.294,0.264,0.317,0.374,0.308,94,7.5,20.3
1000808,1582,6592,265,814,1002,67,0.191,0.278,0.278,0.316,0.469,0.343,111,-2.4,20.3
1008885,1589,6476,32,711,715,177,0.094,0.282,0.263,0.314,0.357,0.323,94,-1.3,20.3
6265,1145,4536,141,553,587,25,0.182,0.323,0.288,0.362,0.47,0.358,123,-3.4,20.2
1006379,1462,6072,126,761,663,196,0.133,0.288,0.289,0.344,0.421,0.338,107,12.1,20.2
607,2036,7998,300,1032,1181,47,0.195,0.298,0.276,0.338,0.471,0.347,112,-9.1,20.2
1008189,1189,4521,59,754,501,146,0.145,0.323,0.298,0.358,0.443,0.366,114,27.6,20.2
1007813,1346,5406,84,570,642,55,0.126,0.29,0.277,0.34,0.403,0.357,114,-18.2,20.1
4229,924,3745,71,449,426,81,0.137,0.34,0.292,0.329,0.429,0.33,106,8.9,20.1
5209,876,3753,102,478,401,67,0.167,0.321,0.269,0.344,0.436,0.341,110,14.2,20.1
5930,1210,5256,127,668,608,57,0.149,0.317,0.292,0.36,0.441,0.35,113,5.9,20
1013456,1414,6084,65,818,874,23,0.13,0.315,0.307,0.369,0.438,0.371,104,-8.3,20
1004917,918,3420,34,486,449,114,0.13,0.359,0.294,0.374,0.424,0.381,122,-4.6,20
1042,1899,7110,127,790,720,98,0.128,0.294,0.276,0.332,0.404,0.322,95,-16.8,20
1009677,1565,5528,29,558,446,62,0.085,0.292,0.278,0.351,0.362,0.321,98,-7.1,20
1008643,2093,7653,68,739,594,41,0.078,0.261,0.243,0.314,0.321,0.292,73,-2,19.9
1008287,1133,3796,148,478,532,18,0.187,0.274,0.264,0.36,0.451,0.36,117,2.9,19.9
1003942,1563,6254,51,826,912,150,0.107,0.279,0.275,0.337,0.383,0.344,98,-23.7,19.9
1003084,1999,7739,153,811,1052,136,0.111,0.308,0.294,0.329,0.405,0.327,107,6.9,19.9
1003911,1353,5264,69,655,784,47,0.134,0.324,0.314,0.372,0.449,0.378,111,-6.4,19.8
959,1206,4695,150,534,610,8,0.172,0.284,0.274,0.337,0.446,0.339,100,-18,19.8
1009397,1264,4786,37,555,579,321,0.109,0.289,0.27,0.323,0.379,0.34,107,32,19.7
1007928,888,3218,80,436,398,90,0.158,0.338,0.299,0.364,0.456,0.365,122,0.3,19.7
1012234,923,3658,11,453,351,215,0.084,0.309,0.275,0.367,0.359,0.356,114,13.9,19.7
7287,691,2826,125,448,419,107,0.23,0.35,0.3,0.357,0.53,0.378,125,21.5,19.7
1737,1303,5442,221,675,863,5,0.205,0.293,0.277,0.347,0.482,0.353,117,-21.5,19.7
1011900,1422,6326,31,992,758,318,0.088,0.291,0.269,0.323,0.357,0.326,89,5.6,19.7
1003977,749,3129,38,385,446,88,0.134,0.312,0.293,0.347,0.427,0.369,121,-1.8,19.7
1001062,1394,5271,122,691,513,65,0.144,0.304,0.262,0.354,0.406,0.342,106,-4.5,19.7
1002544,1374,5592,22,605,452,262,0.08,0,0.248,0.301,0.329,0.306,90,17.8,19.6
1013784,693,3072,26,444,439,150,0.132,0.292,0.282,0.359,0.414,0.369,112,1.3,19.6
1000372,1579,6302,13,661,390,244,0.068,0.277,0.246,0.326,0.314,0.315,90,3.4,19.6
1005957,928,4036,65,728,617,248,0.137,0.321,0.311,0.376,0.448,0.389,120,8.6,19.6
1002750,1199,3925,86,507,419,47,0.14,0.308,0.268,0.349,0.408,0.342,116,-3.2,19.6
1010864,1222,4879,80,672,699,112,0.156,0.311,0.302,0.346,0.458,0.363,106,3.1,19.5
1002881,1141,4061,64,525,436,16,0.125,0.31,0.291,0.403,0.417,0.371,124,-5.5,19.5
1006026,1020,4213,218,560,684,14,0.222,0.268,0.277,0.34,0.499,0.367,126,-4.6,19.5
1004191,751,3264,20,508,320,325,0.097,0.272,0.246,0.335,0.343,0.327,103,32,19.5
84,1840,7384,320,902,1105,33,0.2,0.284,0.276,0.321,0.476,0.34,91,-11.7,19.5
1004483,1775,6787,47,726,568,137,0.077,0.29,0.274,0.319,0.351,0.302,87,-4.6,19.5
1003944,884,3815,23,584,370,87,0.091,0.26,0.243,0.283,0.333,0.285,97,5.2,19.5
454,1530,5655,169,629,694,46,0.167,0.282,0.253,0.299,0.42,0.31,83,0.6,19.4
1010533,1296,5428,61,612,541,44,0.107,0.296,0.265,0.353,0.373,0.344,98,-9.5,19.4
1001984,1325,5259,55,568,474,31,0.083,0.276,0.258,0.333,0.342,0.314,85,-1.7,19.4
1008754,1143,4558,160,496,591,23,0.166,0.265,0.253,0.337,0.419,0.343,113,-3.5,19.4
1013519,1784,7211,124,954,997,223,0.136,0.309,0.294,0.331,0.43,0.349,97,11.3,19.4
1006372,1675,5755,57,781,503,246,0.094,0.311,0.269,0.345,0.363,0.32,95,26.5,19.4
226,2094,8164,110,935,723,231,0.109,0.303,0.258,0.312,0.367,0.3,76,12.1,19.3
1005866,1263,4945,89,598,498,64,0.132,0.282,0.265,0.345,0.396,0.333,100,-3.4,19.3
1555,1386,5473,77,682,509,55,0.111,0.299,0.278,0.341,0.389,0.324,97,6.7,19.3
1006827,1164,4714,130,581,634,39,0.153,0.296,0.278,0.367,0.431,0.358,121,-1.1,19.3
369,1036,4181,125,541,481,88,0.169,0.317,0.271,0.364,0.44,0.352,114,-6,19.3
1008573,1072,4512,4,562,319,120,0.073,0,0.269,0.346,0.343,0.338,111,-10,19.3
1005359,852,2852,29,314,376,29,0.141,0.324,0.31,0.372,0.452,0.38,120,2.4,19.3
1009128,1298,5204,80,719,513,82,0.119,0.291,0.28,0.34,0.399,0.344,99,14.2,19.3
1001398,1305,4498,32,544,586,47,0.112,0.316,0.301,0.378,0.413,0.37,113,1.5,19.2
1005314,1267,5563,30,930,517,329,0.08,0.275,0.26,0.325,0.34,0.317,104,27.2,19.2
1012892,2193,8501,75,1005,598,234,0.09,0.294,0.261,0.321,0.352,0.304,89,7.3,19.2
1003157,1186,4688,19,520,489,151,0.089,0.316,0.283,0.357,0.373,0.357,121,-3.7,19.2
1006574,1002,3584,133,485,415,65,0.192,0.291,0.252,0.347,0.444,0.354,122,-0.9,19.2
1005387,1489,5516,7,539,267,127,0.052,0.271,0.236,0.327,0.288,0.289,80,4.6,19.1
1008694,813,3682,19,693,334,255,0.099,0.296,0.256,0.373,0.355,0.358,118,2.1,19
1002158,1005,3909,86,438,421,86,0.134,0.286,0.263,0.33,0.397,0.325,103,5.2,19
1383,1701,6558,76,768,629,47,0.1,0.315,0.295,0.36,0.395,0.335,100,-21,19
1005526,1364,5121,119,545,628,30,0.141,0.279,0.259,0.343,0.4,0.348,98,-4.9,19
1004026,1460,5939,319,744,1008,2,0.227,0.279,0.255,0.345,0.482,0.36,118,-2.9,19
1013182,1206,4426,167,389,608,1,0.169,0.251,0.244,0.322,0.413,0.325,102,2.2,19
4720,831,3413,80,371,369,69,0.146,0.335,0.269,0.35,0.415,0.337,115,-0.3,19
1009000,1127,4357,41,555,403,45,0.104,0.315,0.312,0.368,0.416,0.363,114,-9.6,19
1003312,1110,4310,125,491,584,79,0.164,0.289,0.249,0.324,0.413,0.344,106,14,18.9
1009700,1551,6168,169,654,736,24,0.148,0.262,0.261,0.336,0.409,0.33,103,-10.5,18.9
1005378,1073,3927,91,505,528,58,0.152,0.303,0.303,0.38,0.455,0.387,118,-2.5,18.9
1296,1380,5448,204,713,624,113,0.198,0.282,0.247,0.337,0.445,0.339,101,4.8,18.9
1012446,804,3083,46,334,312,91,0.116,0.274,0.26,0.341,0.375,0.325,104,-1.3,18.9
950,1251,4813,106,600,533,51,0.145,0.325,0.28,0.336,0.425,0.333,101,11,18.8
1001625,2512,10037,174,1077,1208,183,0.119,0.287,0.289,0.321,0.408,0.323,97,8.3,18.8
1002454,680,3130,11,653,319,335,0.085,0.302,0.284,0.365,0.369,0.356,116,24.3,18.8
5222,880,3673,135,532,433,88,0.198,0.332,0.275,0.356,0.473,0.359,119,20.1,18.7
1000063,1424,6174,9,844,394,154,0.067,0.297,0.286,0.343,0.353,0.328,85,11,18.7
1011079,978,4167,15,697,399,272,0.082,0.226,0.241,0.375,0.323,0.349,111,4.8,18.7
1014096,1386,5442,67,731,438,327,0.112,0.318,0.274,0.314,0.386,0.312,96,25.6,18.6
1007243,1477,5004,91,650,458,185,0.124,0.316,0.286,0.339,0.41,0.336,109,3.2,18.6
2579,825,2926,57,304,336,16,0.137,0.294,0.274,0.358,0.412,0.336,105,-3.4,18.5
949,1640,6520,292,767,976,7,0.219,0.297,0.253,0.361,0.472,0.36,117,-34,18.5
1014332,1195,4015,102,357,410,14,0.127,0.256,0.228,0.298,0.355,0.293,82,-3.8,18.5
546,1945,7102,80,718,607,102,0.092,0.288,0.251,0.325,0.344,0.299,76,-11.7,18.5
8347,742,3333,27,435,277,110,0.104,0.318,0.283,0.351,0.387,0.329,103,18,18.5
1009820,1590,5560,13,448,537,30,0.074,0.287,0.263,0.349,0.337,0.334,91,-8.6,18.4
19,1688,6055,80,682,571,179,0.112,0.306,0.272,0.327,0.384,0.311,88,9.1,18.4
1011850,1234,5263,48,572,747,33,0.099,0.306,0.3,0.383,0.399,0.369,107,1.7,18.4
1003052,1015,4189,190,510,603,28,0.208,0.262,0.259,0.332,0.467,0.348,122,0,18.3
1009117,1335,5848,79,809,513,46,0.111,0.301,0.298,0.344,0.408,0.347,106,6.8,18.3
1001731,1684,6449,240,720,882,16,0.179,0.285,0.261,0.355,0.439,0.357,121,-4.7,18.2
1004476,1147,4723,11,449,557,153,0.085,0.298,0.277,0.327,0.362,0.333,102,-3.2,18.2
1002152,1368,5600,180,754,773,41,0.171,0.278,0.266,0.342,0.438,0.36,103,-9.4,18.2
1001106,1516,5994,100,643,658,43,0.113,0.305,0.282,0.36,0.396,0.341,112,-6.9,18.2
1012382,981,3845,31,405,437,178,0.121,0,0.261,0.323,0.382,0.342,119,11.2,18.2
89,791,3340,76,468,333,70,0.152,0.313,0.277,0.353,0.429,0.343,107,17.6,18.1
1252,1022,4420,119,643,614,31,0.174,0.327,0.305,0.387,0.478,0.378,120,-1.8,18.1
1006815,1317,5243,124,687,585,235,0.14,0.329,0.29,0.337,0.43,0.34,106,11.6,18.1
1011063,1315,4891,172,546,723,10,0.172,0.259,0.268,0.353,0.44,0.364,113,-1.3,18.1
1006466,1377,5628,22,754,410,169,0.079,0.306,0.294,0.347,0.374,0.342,101,0.8,18.1
1008160,1832,6480,91,795,580,183,0.113,0.311,0.276,0.341,0.389,0.326,96,-3.8,18.1
332,1125,4179,121,522,494,33,0.16,0.304,0.253,0.351,0.413,0.338,104,10.8,18.1
659,1750,7100,284,797,1027,59,0.186,0.284,0.268,0.325,0.454,0.338,108,-7.1,18
52,1609,5488,42,647,390,103,0.089,0.286,0.255,0.342,0.344,0.309,82,2.4,17.9
5409,712,2895,90,330,389,11,0.178,0.316,0.298,0.351,0.476,0.354,124,-12.4,17.9
1007365,1302,5424,38,805,526,162,0.103,0.293,0.269,0.369,0.372,0.35,94,8.4,17.9
1011120,1004,3204,121,367,410,16,0.187,0.251,0.247,0.351,0.434,0.352,119,-4.9,17.9
1006540,1212,4730,93,565,524,91,0.124,0.314,0.281,0.339,0.404,0.335,112,2.3,17.9
1005634,1440,5227,122,595,576,86,0.139,0.282,0.257,0.343,0.396,0.334,106,2.6,17.9
1009498,817,3673,3,648,208,68,0.046,0.251,0.253,0.33,0.299,0.305,106,-1.2,17.9
1003870,978,3893,32,478,466,86,0.121,0.317,0.287,0.374,0.407,0.379,124,-6.3,17.8
1004213,1029,4407,1,653,373,33,0.047,0.266,0.249,0.276,0.296,0.266,85,4.4,17.8
9927,620,2228,23,338,177,161,0.114,0.325,0.268,0.352,0.381,0.329,101,30.4,17.8
469,1359,5664,187,736,709,91,0.183,0.289,0.272,0.358,0.455,0.354,111,-4.9,17.8
1010249,1109,4237,21,568,259,354,0.074,0.313,0.236,0.332,0.31,0.3,85,28.4,17.8
1010904,1131,4751,32,676,558,225,0.078,0.266,0.254,0.301,0.332,0.303,85,2,17.8
9166,456,1850,61,215,263,6,0.179,0.33,0.308,0.377,0.486,0.372,140,-11.5,17.8
662,1073,4302,80,483,481,20,0.123,0.29,0.286,0.337,0.409,0.325,97,-23.6,17.8
1007188,1092,4494,57,522,373,29,0.098,0.285,0.266,0.303,0.364,0.297,85,-1.6,17.8
1003848,937,3840,89,426,526,22,0.146,0.274,0.277,0.371,0.423,0.376,128,-2.5,17.7
677,1480,5641,114,685,601,43,0.142,0.303,0.273,0.338,0.415,0.33,96,0.6,17.7
1003190,1155,4616,72,578,591,33,0.115,0.307,0.299,0.357,0.415,0.357,112,4.5,17.7
1007340,1194,4651,15,501,560,101,0.095,0.291,0.281,0.331,0.377,0.342,108,-5.6,17.7
1007670,1057,3858,107,428,451,11,0.157,0.291,0.281,0.342,0.438,0.364,117,0.6,17.7
1006544,1090,4368,9,643,289,207,0.054,0.286,0.27,0.356,0.325,0.336,107,8.3,17.6
1003060,1060,3984,127,364,490,7,0.158,0.269,0.245,0.307,0.403,0.313,89,-5.7,17.6
1004547,1068,3917,61,438,340,38,0.102,0.267,0.239,0.35,0.341,0.32,99,-2.8,17.6
1010907,1012,3958,26,502,255,247,0.093,0.323,0.29,0.357,0.383,0.334,113,15.1,17.5
934,1475,5830,285,741,816,28,0.232,0.277,0.233,0.348,0.465,0.352,118,-15.1,17.5
1011023,1183,4631,30,663,352,264,0.086,0.331,0.294,0.358,0.38,0.333,103,13.5,17.5
1004642,880,3456,14,370,363,142,0.091,0,0.28,0.37,0.37,0.363,128,0.8,17.5
1011315,1035,4145,67,554,428,59,0.133,0.288,0.267,0.36,0.4,0.361,110,9.9,17.5
1002786,1102,4318,61,459,391,50,0.121,0.299,0.281,0.336,0.402,0.326,103,-3.9,17.5
1012193,1112,4623,24,643,358,169,0.091,0.243,0.222,0.287,0.313,0.286,92,4.5,17.5
1013611,1273,4892,130,594,597,83,0.149,0.306,0.276,0.328,0.425,0.334,104,3.7,17.5
1007473,922,3417,74,313,404,8,0.127,0.27,0.251,0.323,0.378,0.313,104,-3,17.4
1009686,709,3128,20,577,394,321,0.105,0.311,0.282,0.344,0.387,0.349,113,26.3,17.4
1011372,865,3431,55,455,395,121,0.146,0.285,0.263,0.351,0.409,0.366,122,-0.2,17.4
1000953,1383,6007,33,819,835,206,0.087,0.276,0.267,0.301,0.354,0.31,83,-14.9,17.4
1007761,972,4141,14,506,294,206,0.078,0.274,0.277,0.326,0.356,0.33,104,14.1,17.3
1007749,853,3034,116,375,397,18,0.198,0.271,0.254,0.351,0.452,0.358,114,1,17.3
1000646,811,2858,1,250,318,13,0.058,0.314,0.304,0.416,0.361,0.378,110,6,17.3
1213,1681,6786,242,806,904,37,0.186,0.29,0.278,0.342,0.464,0.345,111,-5.6,17.3
1249,1395,5395,202,707,792,107,0.19,0.304,0.271,0.341,0.462,0.346,107,-7.4,17.3
464,1689,6211,163,735,684,114,0.151,0.276,0.253,0.329,0.404,0.324,92,-1.1,17.3
1011357,911,3714,116,494,426,120,0.178,0.279,0.268,0.326,0.445,0.341,110,4.1,17.3
1008212,1229,3946,47,420,417,45,0.106,0.28,0.264,0.344,0.37,0.339,98,7.4,17.3
8219,889,3517,31,432,286,123,0.096,0.313,0.271,0.336,0.366,0.314,93,28.5,17.3
1002810,1682,6711,31,718,621,328,0.079,0.276,0.234,0.316,0.314,0.309,83,19.3,17.3
1001797,1283,5480,10,667,329,176,0.07,0.284,0.254,0.324,0.323,0.318,92,-2.1,17.3
1008304,1183,4075,77,313,443,4,0.108,0.272,0.263,0.318,0.371,0.308,91,-3.5,17.2
1393,1377,4532,103,564,585,57,0.149,0.308,0.277,0.355,0.426,0.343,107,2.8,17.2
1001366,1405,4295,52,466,388,45,0.096,0.294,0.271,0.371,0.367,0.341,113,-0.2,17.2
709,1363,5604,306,748,943,14,0.246,0.293,0.261,0.344,0.507,0.363,118,-15.6,17.2
1849,1021,4414,140,648,401,123,0.175,0.302,0.247,0.346,0.422,0.34,107,21.3,17.2
1002797,794,3466,21,536,313,220,0.081,0.264,0.24,0.385,0.321,0.36,108,5.4,17.2
1002950,1079,3532,55,243,327,3,0.102,0.251,0.233,0.322,0.335,0.293,84,-3.4,17.2
1005717,1465,5319,107,605,550,92,0.135,0.306,0.274,0.322,0.409,0.326,103,-4.2,17.2
1002018,2182,9154,396,1170,1445,231,0.205,0.265,0.259,0.306,0.464,0.334,102,18,17.1
1004266,1135,4847,31,784,749,280,0.102,0.276,0.276,0.323,0.378,0.331,101,9.1,17.1
1008342,1659,6235,7,516,447,133,0.046,0.237,0.218,0.281,0.264,0.271,68,-12.5,17.1
1011238,811,3284,30,427,422,189,0.132,0.321,0.284,0.367,0.416,0.376,123,14.8,17.1
1088,1809,7239,53,943,614,272,0.082,0.297,0.259,0.349,0.341,0.315,86,0.7,17.1
1006437,1360,4603,196,539,699,9,0.202,0.267,0.258,0.355,0.459,0.363,126,-2.8,17.1
1002026,705,2906,29,508,359,152,0.118,0.285,0.282,0.391,0.4,0.382,130,-6,17.1
1002780,1478,6415,38,832,531,97,0.084,0.276,0.268,0.303,0.352,0.303,74,9.5,17
1006931,1189,4812,154,600,709,75,0.169,0.261,0.256,0.324,0.425,0.329,98,1.4,17
1002484,1390,6035,29,994,883,419,0.074,0.259,0.264,0.293,0.338,0.298,84,37.5,17
1005479,1160,3906,71,348,438,14,0.116,0.278,0.266,0.34,0.382,0.325,101,-1.9,16.9
1001023,767,2846,50,467,340,33,0.159,0.329,0.301,0.395,0.46,0.396,126,0.3,16.9
1004904,1050,3143,21,270,322,59,0.088,0.291,0.27,0.351,0.358,0.342,105,5.8,16.9
1013654,1896,7367,164,926,824,312,0.142,0.318,0.278,0.325,0.42,0.33,105,9.7,16.9
1010020,1884,7451,256,850,992,30,0.176,0.293,0.263,0.318,0.439,0.334,105,-8.4,16.9
1008073,1498,5201,44,677,503,129,0.116,0.306,0.282,0.332,0.398,0.346,108,8.8,16.9
